album_name,track_title,track_n,lyric,line
Speak Now Taylor's Version,Electric Touch (Taylor’s Version) [From The Vault],17,"And I want you now, wanna need you forever",21
Speak Now Taylor's Version,Electric Touch (Taylor’s Version) [From The Vault],17,"In the heat of your electric touch, mmm",22
Speak Now Taylor's Version,Electric Touch (Taylor’s Version) [From The Vault],17,I was thinking just one time (Just one time),23
Speak Now Taylor's Version,Electric Touch (Taylor’s Version) [From The Vault],17,Maybe the stars align (Just one time),24
Speak Now Taylor's Version,Electric Touch (Taylor’s Version) [From The Vault],17,And maybe I call you mine,25
Speak Now Taylor's Version,Electric Touch (Taylor’s Version) [From The Vault],17,And you won't need space,26
Speak Now Taylor's Version,Electric Touch (Taylor’s Version) [From The Vault],17,Or string me along while you decide,27
Speak Now Taylor's Version,Electric Touch (Taylor’s Version) [From The Vault],17,And just one time (Just one time),28
Speak Now Taylor's Version,Electric Touch (Taylor’s Version) [From The Vault],17,Maybe the moment's right (The moment's right),29
Speak Now Taylor's Version,Electric Touch (Taylor’s Version) [From The Vault],17,It's 8:05 and I see two headlights,30
Speak Now Taylor's Version,Electric Touch (Taylor’s Version) [From The Vault],17,All I know is this could either break my heart or bring it back to life,31
Speak Now Taylor's Version,Electric Touch (Taylor’s Version) [From The Vault],17,Got a feelin' your electric touch (Ooh),32
Speak Now Taylor's Version,Electric Touch (Taylor’s Version) [From The Vault],17,All I know is this could either break my heart or bring it back to life,33
Speak Now Taylor's Version,Electric Touch (Taylor’s Version) [From The Vault],17,Got a feelin' your electric touch could fill this ghost town up with life (Life),34
Speak Now Taylor's Version,Electric Touch (Taylor’s Version) [From The Vault],17,"And I want you now, wanna need you forever",35
Speak Now Taylor's Version,Electric Touch (Taylor’s Version) [From The Vault],17,"In the heat of your electric touch, mmm",36
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,"When Emma falls in love, she paces the floor",1
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,Closes the blinds and locks the door,2
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,"When Emma falls in love, she calls up her mom",3
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,Jokes about the ways that this one could go wrong,4
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,She waits and takes her time,5
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,Cause Little Miss Sunshine always thinks it's gonna rain,6
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,"When Emma falls in love, I know",7
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,That boy will never be the same,8
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,Cause she's the kind of book that you can't put down,9
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,Like if Cleopatra grew up in a small town,10
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,And all the bad boys would be good boys,11
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,If they only had a chance to love her,12
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,"And to tell you the truth, sometimes I wish I was her",13
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,"When Emma falls in love, it's all on her face",14
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,Hangs in the air like stars in outer space,15
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,"When Emma falls in love, she disappears",16
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,And we all just laugh after seein' it all these years,17
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,"When Emma falls apart, it's when she's alone",18
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,She takes on the pain and bears it on her own,19
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,"Cause when Emma falls in love, she's in it for keeps",20
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,She won't walk away unless she knows she absolutely has to leave,21
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,And she's the kind of book that you can't put down,22
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,Like if Cleopatra grew up in a small town,23
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,And all the bad boys would be good boys,24
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,If they only had a chance to love her,25
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,"And to tell you the truth, sometimes I wish I was her",26
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,"Well, she's so New York when she's in L.A.​​",27
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,She won't lose herself in love the way that I did,28
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,"Cause she'll call you out, she'll put you in your place",29
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,"When Emma falls in love, I'm learning",30
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,Emma met a boy with eyes like a man,31
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,Turns out her heart fits right in the palm of his hand,32
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,Now he'll be her shelter when it rains,33
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,"Little does he know, his whole world's about to change",34
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,Cause she's the kind of book that you can't put down,35
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,Like if Cleopatra grew up in a small town,36
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,And all the bad boys would be good boys,37
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,If they only had a chance to love her,38
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,"And to tell you the truth, sometimes I wish I was her",39
Speak Now Taylor's Version,When Emma Falls in Love (Taylor’s Version) [From The Vault],18,"Yeah, between me and you, sometimes I wish I was her",40
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,I-I-I-I,1
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,You brush past me in the hallway,2
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,"And you don't think I, I, I can see ya, do ya?",3
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,I’ve been watchin' you for ages,4
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,And I spend my time tryin' not to feel it,5
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,But what would you do if I went to touch you now?,6
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,What would you do if they never found us out?,7
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,What would you do if we never made a sound?,8
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,’Cause I can see you waitin' down the hall from me,9
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,And I could see you up against the wall with me,10
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,"And what would you do? Baby, if you only knew",11
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,That I can see you,12
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,I-I-I-I,13
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,And we kept everything professional,14
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,"But something's changed, it's somethin' I, I like",15
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,They keep watchful eyes on us,16
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,So it's best that we move fast and keep quiet,17
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,You won't believe half the things I see inside my head,18
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,Wait 'til you see half the things that haven’t happened yet,19
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,But what would you do if I went to touch you now?,20
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,What would you do if they never found us out?,21
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,What would you do if we never made a sound?,22
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,’Cause I can see you waitin' down the hall from me,23
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,And I could see you up against the wall with me,24
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,"And what would you do? Baby, if you only knew, oh, oh, oh",25
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,That I could see you throw your jacket on the floor,26
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,"I could see you, make me want you even more",27
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,"What would you do? Baby, if you only knew",28
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,That I can see you,29
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,I-I-I-I,30
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,I can see you in your suit and your necktie,31
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,"Passed me a note sayin’, ""Meet me tonight""",32
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,"Then we kiss and you know I won't ever tell, yeah",33
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,And I could see you being my addiction,34
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,You can see me as a secret mission,35
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,Hide away and I will start behaving myself,36
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,I-I-I-I,37
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,"Oh-oh, oh, oh",38
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,I can see you waitin' down the hall from me,39
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,And I could see you up against the wall with me,40
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,"And what would you do? Baby, if you only knew, oh",41
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,That I could see you throw your jacket on the floor,42
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,"I could see you, make me want you even more",43
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,"What would you do? Baby, if you only knew",44
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,"That I can see you, oh, I can see you",45
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,"Oh, I see you, I see you, baby",46
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,I see you,47
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,"(I-I-I-I) I see you, I see you, baby",48
Speak Now Taylor's Version,I Can See You (Taylor’s Version) [From The Vault],19,"Oh, baby",49
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,"(Once, I had an empire)",1
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,"(Once, I had an empire)",2
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,"(Once, I had an empire)",3
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,"Once, I had an empire in a golden age",4
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,"I was held up so high, I used to be great",5
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,They used to cheer when they saw my face,6
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,"Now, I fear I have fallen from grace",7
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,And I feel like my castle's crumbling down,8
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,And I watch all my bridges burn to the ground,9
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,"And you don't want to know me, I will just let you down",10
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,You don't wanna know me now,11
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,"Once, I was the great hope for a dynasty",12
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,Crowds would hang on my words and they trusted me,13
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,"Their faith was strong, but I pushed it too far",14
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,I held that grudge 'til it tore me apart,15
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,Power went to my head and I couldn't stop,16
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,"Ones I loved tried to help, so I ran them off",17
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,And here I sit alone behind walls of regret,18
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,Falling down like promises that I never kept,19
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,And I feel like my castle's crumbling down,20
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,And I watch all my bridges burn to the ground,21
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,"And you don't want to know me, I will just let you down",22
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,You don't wanna know me now,23
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,My foes and friends watch my reign end,24
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,I don't know how it could've ended this way,25
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,Smoke billows from my ships in the harbor,26
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,People look at me like I'm a monster,27
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,Now they're screamin' at the palace front gates,28
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,Used to chant my name,29
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,Now they're screaming that they hate me,30
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,Never wanted you to hate me,31
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,My castle's crumbling down,32
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,And I watch all my bridges burn to the ground,33
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,"And you don't want to know me, I will just let you down (Just let you down)",34
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,My castle's crumbling down,35
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,"You don't wanna know me now, now",36
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,"(Once, I had an empire)",37
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,"(Once, I had an empire)",38
Speak Now Taylor's Version,Castles Crumbling (Taylor’s Version) [From The Vault],20,"(Once, I had an empire)",39
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,"My cards are on the table, yours are in your hand",1
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,"Chances are, tonight, you've already got plans",2
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,And chances are I will talk myself to sleep again,3
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,You give me just enough attention to keep my hopes too high,4
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,Wishful thoughts forget to mention when something's really not right,5
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,And I will block out these voices of reason in my head,6
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,"And the voices say, ""You are not the exception",7
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,"You will never learn your lesson""",8
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,Foolish one,9
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,Stop checkin' your mailbox for confessions of love,10
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,That ain't never gonna come,11
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,"You will take the long way, you will take the long way down",12
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,You know how to keep me waitin',13
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,I know how to act like I'm fine,14
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,Don't know what to call this situation,15
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,But I know I can't call you mine,16
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,"And it's delicate, but I will do my best to seem bulletproof",17
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,Cause when my head is on your shoulder,18
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,It starts thinkin' you'll come around,19
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,"And maybe, someday, when we're older",20
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,This is something we'll laugh about,21
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,Over coffee every mornin' while you're watching the news,22
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,"But then the voices say, ""You are not the exception",23
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,"You will never learn your lesson""",24
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,Foolish one,25
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,Stop checkin' your mailbox for confessions of love,26
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,That ain't never gonna come,27
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,"You will take the long way, you will take the long way down",28
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,Foolish one,29
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,Stop checkin' your mailbox for confessions of love,30
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,That ain't never gonna come,31
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,You will learn the hard way instead of just walkin' out,32
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,Now I'm slidin' down the wall with my head in my hands,33
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,"Sayin', ""How could I not see the signs?""",34
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,"Oh, you haven't written me or called",35
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,But goodbye screamin' in the silence,36
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,And the voices in my head are tellin' me why,37
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,Cause you got her on your arm and me in the wings,38
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,"I'll get your longing glances, but she'll get your ring",39
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,And you will say you had the best of intentions,40
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,And maybe I will finally learn my lesson,41
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,Foolish one,42
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,Stop checkin' your mailbox for confessions of love,43
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,That ain't never gonna come,44
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,"You will take the long way, you will take the long way down",45
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,Foolish one,46
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,Stop checkin' your mailbox for confessions of love,47
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,That ain't never gonna come,48
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,"You will learn the hard way instead of just walkin' out, oh-oh, oh, oh",49
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,"La-la-la-la-la, la-la-la-la, oh",50
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,La-la-la-la-la,51
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,Ain't never gonna come,52
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,"Ooh, you will learn the hard way now",53
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,Foolish one,54
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,Sittin' 'round waiting for confessions of love,55
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,They ain't never gonna come,56
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,"And thinkin' he's the one, you should've been walkin' out",57
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,Foolish one,58
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,The day is gonna come for your confessions of love,59
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,"When all is said and done, he just wasn't the one",60
Speak Now Taylor's Version,Foolish One (Taylor’s Version) [From The Vault],21,"No, he just wasn't the one",61
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,"Down the block, there's an antique shop",1
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,"And something in my head said, ""Stop,"" so I walked in",2
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,On the counter was a cardboard box,3
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,"And the sign said, ""Photos: twenty-five cents each""",4
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,"Black and white, saw a 30s bride",5
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,And school lovers laughin' on the porch of their first house,6
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,The kinda love that you only find once in a lifetime,7
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,The kind you don't put down,8
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,And that's when I called you and it's so hard to explain,9
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,"But in those photos, I saw us instead",10
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,"And, somehow, I know that you and I would've found each other",11
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,"In another life, you still would've turned my head even if wе'd met",12
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,On a crowded street in 1944,13
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,And you werе headed off to fight in the war,14
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,You still would've been mine,15
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,We would have been timeless,16
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,I would've read your love letters every single night,17
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,And prayed to God you'd be comin' home all right,18
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,And you would've been fine,19
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,We would have been timeless,20
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,Cause I believe that we were supposed to find this,21
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,"So, even in a different life, you still would've been mine",22
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,We would've been timeless,23
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,I had to smile when it caught my eye,24
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,There was one of a teenage couple in the driveway,25
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,Holdin' hands on the way to a dance,26
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,And the date on the back said 1958,27
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,Which brought me back to the first time I saw you,28
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,Time stood still like somethin' in this old shop,29
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,I thought about it as I started lookin' 'round,30
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,At these precious things that time forgot,31
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,That's when I came upon a book covered in cobwebs,32
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,Story of a romance torn apart by fate,33
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,"Hundreds of years ago, they fell in love, like we did",34
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,And I'd die for you in the same way if I first saw your face,35
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,In the fifteen hundreds off in a foreign land,36
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,And I was forced to marry another man,37
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,You still would've been mine,38
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,We would have been timeless,39
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,I would've read your love letters every single night,40
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,And run away and left it all behind,41
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,You still would've been mine,42
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,We would've been timeless,43
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,Cause I believe that we were supposed to find this,44
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,"So, even in a different life, you still would've been mine",45
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,We would've been timeless,46
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,Time breaks down your mind and body,47
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,Don't you let it touch your soul,48
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,It was like an age-old classic,49
Speak Now Taylor's Version,Timeless (Taylor’s Version) [From The Vault],22,The first time that you saw me,50
